Subject,Interval,Date/Time,Light/Dark,Volume O2,O2 In,O2 Out,Delta O2,Accumulated O2,Volume CO2,CO2 In,CO2 Out,Delta CO2,Accumulated CO2,RER,Heat,Flow,Feed Weight 1,Feed Acc. 1,X Total,X Ambulatory,Y Total,Y Ambulatory,Wheel,Wheel Accumulated,Event Log,
4415,1,10/19/2015 12:39:48 PM,Light,7067.929,20.91888,20.41674,0.5021326,0.0001992763,6501.216,0.03848309,0.5082487,0.4697656,0.0001832982,0.9198192,0.7099651,0.4682446,0,0,801,622,490,311,0,0,,
4415,2,10/19/2015 12:49:48 PM,Light,6751.924,20.91888,20.44416,0.4747166,0.02357341,6093.035,0.03848309,0.4758191,0.437336,0.02148282,0.9024146,0.6752837,0.471391,0,0,3030,2210,1879,1175,0,0,,
4415,3,10/19/2015 1:00:48 PM,Light,6682.161,20.91888,20.45339,0.4654836,0.04857101,5829.526,0.03898961,0.4562379,0.4172482,0.043665,0.8724014,0.6632907,0.4727247,0,0,3057,2263,1946,1205,0,0,,
4415,4,10/19/2015 1:10:48 PM,Light,6605.174,20.91888,20.46039,0.4584862,0.07104767,5630.17,0.03898961,0.4422777,0.4032881,0.06304818,0.8523878,0.6523427,0.4723678,0,0,2870,2167,1960,1262,0,0,,
4415,5,10/19/2015 1:21:48 PM,Light,6094.226,20.91888,20.49252,0.4263546,0.09467193,5315.969,0.03854486,0.4206826,0.3821377,0.08341269,0.872296,0.6049145,0.4706866,0,0,2908,2260,1727,1046,0,0,,
4415,6,10/19/2015 1:32:48 PM,Light,5849.117,20.91888,20.51261,0.4062651,0.1168931,5056.755,0.03798893,0.399483,0.3614941,0.1027109,0.864533,0.5794494,0.4733053,0,0,2567,1925,1613,986,0,0,,
4415,7,10/19/2015 1:42:48 PM,Light,5747.07,20.91888,20.51698,0.4018961,0.1365085,4983.466,0.03798893,0.3964686,0.3584796,0.1196946,0.8671317,0.5697135,0.4703673,0,0,1774,1062,1109,632,0,0,,
4415,8,10/19/2015 1:53:48 PM,Light,5437.758,20.91888,20.54323,0.3756472,0.1573173,4738.832,0.0380507,0.3744783,0.3364276,0.1377828,0.8714679,0.5396408,0.4765944,0,0,780,381,663,256,0,0,,
4415,9,10/19/2015 2:04:48 PM,Light,5443.367,20.91888,20.53997,0.378904,0.1775653,4702.714,0.03724768,0.3742065,0.3369588,0.1553514,0.8639348,0.5391718,0.4722175,0,0,1829,1250,1187,636,0,0,,
4415,10,10/19/2015 2:14:48 PM,Light,4870.408,20.91888,20.58278,0.3361004,0.1950047,4137.652,0.03724768,0.3320789,0.2948312,0.1702984,0.8495494,0.4806674,0.4748474,0,0,214,47,67,5,0,0,,
4415,11,10/19/2015 2:25:48 PM,Light,4956.152,20.91888,20.57442,0.3444606,0.2132915,4179.363,0.03760595,0.3379471,0.3003412,0.1857755,0.8432677,0.488351,0.4708368,0,0,752,393,330,166,0,0,,
4415,12,10/19/2015 2:35:48 PM,Light,5375.993,20.91888,20.55192,0.366954,0.230776,4248.284,0.03760595,0.3409244,0.3033185,0.2000333,0.7902324,0.522589,0.4739175,0,0,576,200,389,131,0,0,,
4415,13,10/19/2015 2:46:48 PM,Light,4205.986,20.91888,20.63275,0.2861274,0.2485899,3259.441,0.03740828,0.2701229,0.2327147,0.21399,0.7749528,0.4072479,0.4739269,0,0,49,3,11,0,0,0,,
4415,14,10/19/2015 2:57:48 PM,Light,3685.729,20.91888,20.66509,0.2537863,0.2632678,2994.918,0.03681529,0.2514682,0.214653,0.2256246,0.8125716,0.3603412,0.4720954,0,0,48,0,1,1,0,0,,
4415,15,10/19/2015 3:07:48 PM,Light,3509.689,20.91888,20.67763,0.2412491,0.2754375,2834.112,0.03681529,0.2398183,0.203003,0.2354831,0.807511,0.3426861,0.4723866,0,0,67,9,6,0,0,0,,
4415,16,10/19/2015 3:18:48 PM,Light,3506.283,20.91888,20.68016,0.2387155,0.288493,2773.889,0.03730945,0.2348107,0.1975013,0.2459178,0.7911196,0.3409162,0.4752332,0,0,112,6,1,1,0,0,,
4415,17,10/19/2015 3:29:48 PM,Light,3496.239,20.91888,20.68117,0.2377093,0.3015234,2777.685,0.03681529,0.2341724,0.1973571,0.2562484,0.7944781,0.3402333,0.4762295,0,0,141,21,14,0,0,0,,
4415,18,10/19/2015 3:39:48 PM,Light,3554.39,20.91888,20.67682,0.2420546,0.3134516,2776.305,0.03681529,0.2349755,0.1981602,0.2656439,0.7810919,0.3447023,0.4740678,0,0,104,16,12,0,0,0,,
4415,19,10/19/2015 3:50:48 PM,Light,3386.927,20.91888,20.6869,0.2319812,0.3263659,2748.513,0.0365682,0.2325664,0.1959982,0.2759242,0.8115066,0.3310381,0.4744905,0,0,152,24,24,2,0,0,,
4415,20,10/19/2015 4:00:48 PM,Light,3403.525,20.91888,20.68524,0.2336395,0.3378533,2713.104,0.0365682,0.2310839,0.1945157,0.285163,0.7971454,0.331438,0.4719512,0,0,191,38,18,3,0,0,,
4415,21,10/19/2015 4:11:48 PM,Light,3333.384,20.91888,20.69253,0.2263454,0.3503886,2617.526,0.03638289,0.2224978,0.1861149,0.295081,0.785246,0.3236156,0.4758805,0,0,180,23,4,2,0,0,,
4415,22,10/19/2015 4:22:48 PM,Light,5161.303,20.91888,20.56737,0.3515079,0.3662215,3911.696,0.03650643,0.3171551,0.2806487,0.307249,0.7578893,0.4975445,0.4716258,0,0,1022,558,623,296,0,0,,
4415,23,10/19/2015 4:32:48 PM,Light,5317.414,20.91888,20.55467,0.3642047,0.3839502,4319.827,0.03650643,0.3444948,0.3079883,0.3211798,0.8123924,0.5198416,0.4745844,0,0,1455,922,948,596,0,0,,
4415,24,10/19/2015 4:43:48 PM,Light,5321.45,20.91888,20.54748,0.3713991,0.4037474,4629.401,0.03686471,0.3690177,0.332153,0.3378372,0.8699511,0.5278965,0.47158,0,0,2147,1532,1363,773,0,0,,
4415,25,10/19/2015 4:54:48 PM,Light,4923.903,20.91888,20.57977,0.3391104,0.4228067,4266.925,0.03711178,0.3394296,0.3023178,0.3543867,0.8665739,0.4880433,0.4775524,0,0,3209,2446,1933,1191,0,0,,
4415,26,10/19/2015 5:04:48 PM,Light,5453.542,20.91888,20.53754,0.3813403,0.4403694,4851.026,0.03711178,0.3843615,0.3472497,0.3698194,0.8895186,0.543669,0.4726683,0,0,2297,1734,1406,874,0,0,,
4415,27,10/19/2015 5:15:48 PM,Light,5226.222,20.91888,20.55192,0.366954,0.4602394,4822.391,0.03726003,0.3814336,0.3441736,0.3878196,0.9227298,0.5253482,0.4740708,0,0,1343,666,885,443,0,0,,
4415,28,10/19/2015 5:25:48 PM,Light,4756.396,20.91888,20.58545,0.3334284,0.4771201,4284.512,0.03726003,0.3439883,0.3067282,0.4032179,0.9007894,0.4755107,0.4726179,0,0,135,12,295,6,0,0,,
