Subject,Interval,Date/Time,Light/Dark,Volume O2,O2 In,O2 Out,Delta O2,Accumulated O2,Volume CO2,CO2 In,CO2 Out,Delta CO2,Accumulated CO2,RER,Heat,Flow,Feed Weight 1,Feed Acc. 1,X Total,X Ambulatory,Y Total,Y Ambulatory,Wheel,Wheel Accumulated,Event Log,
4368,1,12/22/2015 2:31:25 PM,Light,3574.692,20.88658,20.47287,0.41371,0.0001593717,2600.744,0.04102748,0.3602303,0.3192028,0.0001159499,0.7275437,0.5406143,0.4359648,0,0,151,7,6,1,0,0,,
4368,2,12/22/2015 2:51:25 PM,Light,2966.97,20.88658,20.54804,0.3385307,0.03514371,2119.672,0.03957473,0.2968105,0.2572358,0.02535945,0.7144231,0.4471666,0.4409198,0,0,521,20,6,0,0,0,,
4368,3,12/22/2015 3:11:25 PM,Light,2954.485,20.88658,20.54985,0.336728,0.06682321,2116.84,0.03937435,0.2958587,0.2564844,0.04802473,0.7164838,0.4455257,0.4416199,0,0,539,48,34,7,0,0,,
4368,4,12/22/2015 3:31:25 PM,Light,2849.536,20.88658,20.55727,0.3293082,0.09787238,2095.507,0.03888593,0.2952576,0.2563717,0.07056031,0.7353855,0.4318298,0.4373545,0,0,217,98,89,24,0,0,,
4368,5,12/22/2015 3:51:25 PM,Light,3259.864,20.88658,20.5158,0.3707796,0.1305668,2285.643,0.03902369,0.3163474,0.2773237,0.0940037,0.7011465,0.4895986,0.4410088,0,0,388,31,624,20,0,0,,
4368,6,12/22/2015 4:11:25 PM,Light,2788.733,20.88658,20.56514,0.3214365,0.1629163,1969.695,0.03807189,0.2799788,0.2419069,0.1167627,0.7063047,0.4194084,0.4356858,0,0,179,76,54,25,0,0,,
4368,7,12/22/2015 4:32:25 PM,Light,3216.299,20.88658,20.51543,0.3711406,0.1966591,2395.246,0.03752086,0.3295223,0.2920015,0.1412922,0.7447212,0.4885981,0.4389092,0,0,1193,500,637,270,0,0,,
4368,8,12/22/2015 4:52:25 PM,Light,3344.243,20.88658,20.50179,0.3847888,0.2317608,2492.326,0.03767114,0.3405932,0.3029221,0.1674429,0.7452588,0.5081055,0.4402341,0,0,1143,242,325,71,0,0,,
4368,9,12/22/2015 5:12:25 PM,Light,3192.08,20.88658,20.51805,0.368525,0.2667268,2393.14,0.0377588,0.329322,0.2915632,0.193578,0.7497119,0.4855489,0.4391815,0,0,729,323,392,161,0,0,,
4368,10,12/22/2015 5:32:25 PM,Light,3980.978,20.88658,20.42759,0.4589896,0.3051202,3062.388,0.03787152,0.4088722,0.3710007,0.22278,0.7692553,0.6086254,0.4416606,0,0,1316,687,877,280,0,0,,
4368,11,12/22/2015 5:52:25 PM,Light,4039.569,20.88658,20.41611,0.4704691,0.3480314,3015.174,0.03822218,0.4090726,0.3708504,0.2552939,0.7464099,0.6139333,0.4350346,0,0,1618,401,729,275,0,0,,
4368,12,12/22/2015 6:13:25 PM,Light,3563.628,20.88658,20.47188,0.4146997,0.3907318,2603.263,0.03832237,0.3593787,0.3210563,0.2868463,0.7305092,0.539359,0.4338624,0,0,2276,1355,1610,870,0,0,,
4368,13,12/22/2015 6:33:25 PM,Light,2869.957,20.88658,20.55306,0.3335173,0.425136,2081.328,0.03832237,0.2949571,0.2566347,0.3118972,0.7252123,0.4337699,0.4339522,0,0,581,58,537,41,0,0,,
4368,14,12/22/2015 6:53:25 PM,Light,3763.362,20.88658,20.44672,0.4398512,0.4606442,2828.481,0.03851022,0.3872313,0.3487211,0.3381813,0.7515835,0.5727255,0.4339944,0,0,2164,1218,1435,698,0,0,,
4368,15,12/22/2015 7:13:25 PM,Dark,3040.122,20.88658,20.53535,0.3512278,0.4970267,2279.966,0.03872312,0.3166814,0.2779583,0.3654993,0.7499589,0.4624641,0.438893,0,0,1200,571,1050,334,0,0,,
4368,16,12/22/2015 7:33:25 PM,Dark,3315.817,20.88658,20.50406,0.3825168,0.5310371,2496.623,0.03907379,0.3427974,0.3037236,0.3910588,0.7529436,0.5047944,0.4398291,0,0,1439,701,989,449,0,0,,
4368,17,12/22/2015 7:54:25 PM,Dark,2990.836,20.88658,20.53937,0.3472042,0.5664575,2387.142,0.03877322,0.3281197,0.2893465,0.4184909,0.7981519,0.4606671,0.4414245,0,0,1346,438,1175,347,0,0,,
4368,18,12/22/2015 8:14:25 PM,Dark,2647.836,20.88658,20.57487,0.3117085,0.5966167,2064.431,0.03862293,0.2934041,0.2547812,0.4422997,0.7796673,0.4059004,0.433545,0,0,379,117,151,51,0,0,,
4368,19,12/22/2015 8:34:25 PM,Dark,2320.151,20.88658,20.61567,0.2709107,0.6231882,1805.822,0.0389736,0.2600912,0.2211176,0.4629997,0.7783208,0.3555443,0.4369719,0,0,222,33,131,25,0,0,,
4368,20,12/22/2015 8:54:25 PM,Dark,2805.733,20.88658,20.56007,0.3265084,0.6506225,2166.049,0.03872312,0.303423,0.2646999,0.4842573,0.7720082,0.4292555,0.4378426,0,0,323,61,135,25,0,0,,
4368,21,12/22/2015 9:14:25 PM,Dark,3133.813,20.88658,20.51363,0.3729458,0.6824064,2690.146,0.03912388,0.369047,0.3299231,0.5102496,0.8584259,0.4901592,0.4362595,0,0,1584,765,889,346,0,0,,
4368,22,12/22/2015 9:34:25 PM,Dark,2671.898,20.88658,20.57305,0.3135249,0.7134566,2140.404,0.03837246,0.3004424,0.2620699,0.5360808,0.8010798,0.4118516,0.4369921,0,0,734,158,607,120,0,0,,
4368,23,12/22/2015 9:55:25 PM,Dark,2361.064,20.88658,20.60928,0.2772923,0.7417223,1829.362,0.03842255,0.2638984,0.2254758,0.558374,0.7748041,0.3614856,0.4341123,0,0,78,3,315,1,0,0,,
4368,24,12/22/2015 10:15:25 PM,Dark,2305.02,20.88658,20.61655,0.2700281,0.7666847,1772.279,0.0387607,0.2569352,0.2181745,0.5776415,0.7688779,0.3523649,0.4346428,0,0,75,2,7,0,0,0,,
4368,25,12/22/2015 10:35:25 PM,Dark,3137.639,20.88658,20.51936,0.3672128,0.7958214,2457.843,0.03837246,0.3396915,0.3013191,0.600288,0.7833413,0.4814408,0.4364428,0,0,1221,582,640,293,0,0,,
4368,26,12/22/2015 10:55:25 PM,Dark,3047.628,20.88658,20.53235,0.3542232,0.8289106,2302.287,0.03807189,0.3201045,0.2820326,0.6257512,0.7554358,0.4642661,0.4367847,0,0,1485,816,903,357,0,0,,
4368,27,12/22/2015 11:15:25 PM,Dark,2752.832,20.88658,20.5652,0.3213792,0.8599365,2157.777,0.03817208,0.3020204,0.2638483,0.6496093,0.7838391,0.4224499,0.4375743,0,0,965,311,441,124,0,0,,
4368,28,12/22/2015 11:36:25 PM,Dark,3001.248,20.88658,20.54261,0.3439611,0.8922656,2238.487,0.03882331,0.3097851,0.2709618,0.6743071,0.7458521,0.4560632,0.4420361,0,0,1681,789,1104,455,0,0,,
4368,29,12/22/2015 11:56:25 PM,Dark,3109.86,20.88658,20.52897,0.3576094,0.9249624,2271.074,0.03825975,0.315045,0.2767853,0.698434,0.7302819,0.4706527,0.4390395,0,0,1548,738,893,345,0,0,,
4368,30,12/23/2015 12:16:25 AM,Dark,2569.172,20.88658,20.59041,0.2961693,0.9553332,1909.129,0.03807189,0.2706612,0.2325893,0.72079,0.7430912,0.3901254,0.4391941,0,0,631,115,265,50,0,0,,
4368,31,12/23/2015 12:36:25 AM,Dark,2135.38,20.88658,20.64015,0.2464241,0.9804928,1561.699,0.03807189,0.2290325,0.1909606,0.7393512,0.7313449,0.3232626,0.4375906,0,0,90,17,22,9,0,0,,
4368,32,12/23/2015 12:56:25 AM,Dark,2120.139,20.88658,20.64354,0.2430378,1.00326,1532.551,0.03762104,0.2241233,0.1865022,0.7559048,0.722854,0.3202435,0.4396907,0,0,71,3,60,16,0,0,,
4368,33,12/23/2015 1:17:25 AM,Dark,2081.324,20.88658,20.64753,0.2390503,1.02686,1520.228,0.03752086,0.2225703,0.1850495,0.7730535,0.7304137,0.3150028,0.4395767,0,0,64,3,195,5,0,0,,
4368,34,12/23/2015 1:37:25 AM,Dark,2225.298,20.88658,20.62967,0.2569052,1.049904,1621.524,0.03696981,0.2354447,0.1984749,0.7898641,0.7286772,0.3366401,0.437151,0,0,57,9,28,3,0,0,,
4368,35,12/23/2015 1:57:25 AM,Dark,2799.479,20.88658,20.55933,0.3272429,1.076799,2091.849,0.03737057,0.2955582,0.2581876,0.8097411,0.7472277,0.4255552,0.4335144,0,0,707,325,289,121,0,0,,
4368,36,12/23/2015 2:17:25 AM,Dark,2937.789,20.88658,20.5439,0.3426764,1.107497,2228.39,0.03696981,0.3107368,0.273767,0.8328574,0.7585265,0.4478926,0.4355269,0,0,1428,774,747,366,0,0,,
4368,37,12/23/2015 2:37:25 AM,Dark,2633.766,20.88658,20.57889,0.3076899,1.137298,2045.058,0.03681953,0.2874595,0.25064,0.8557163,0.7764767,0.4034112,0.4365711,0,0,1626,351,723,145,0,0,,
4368,38,12/23/2015 2:57:25 AM,Dark,2309.749,20.88658,20.62049,0.2660841,1.163738,1711.737,0.03651896,0.2450127,0.2084938,0.8758078,0.7410921,0.3505497,0.4392918,0,0,360,87,216,48,0,0,,
