Subject,Interval,Date/Time,Light/Dark,Volume O2,O2 In,O2 Out,Delta O2,Accumulated O2,Volume CO2,CO2 In,CO2 Out,Delta CO2,Accumulated CO2,RER,Heat,Flow,Feed Weight 1,Feed Acc. 1,X Total,X Ambulatory,Y Total,Y Ambulatory,Wheel,Wheel Accumulated,Event Log,
4421,1,10/26/2015 11:04:48 AM,Light,2745.079,20.91205,20.66641,0.2456364,0.0001006529,2111.261,0.04096374,0.2394931,0.1985294,7.74129E-05,0.7691076,0.3451417,0.4679756,0,0,121,40,154,29,0,0,,
4421,2,10/26/2015 11:13:48 AM,Light,5301.272,20.91205,20.44209,0.4699585,0.01607929,3941.001,0.04096374,0.4101961,0.3692324,0.01209444,0.7434067,0.6621032,0.4697004,0,0,573,293,601,242,0,0,,
4421,3,10/26/2015 11:23:48 AM,Light,5841.985,20.91205,20.39606,0.5159876,0.04060437,4420.524,0.04215541,0.4535804,0.411425,0.03049858,0.7566819,0.7321581,0.4728186,0,0,763,378,746,341,0,0,,
4421,4,10/26/2015 11:32:48 AM,Light,5544.527,20.91205,20.42096,0.4910871,0.06314421,4291.548,0.04215541,0.4411672,0.3990118,0.04774613,0.7740152,0.6980043,0.4732977,0,0,694,381,643,327,0,0,,
4421,5,10/26/2015 11:42:48 AM,Light,5107.004,20.91205,20.45781,0.4542419,0.08656956,3962.944,0.04177061,0.4116237,0.369853,0.06589998,0.7759821,0.6432511,0.4715131,0,0,749,406,566,299,0,0,,
4421,6,10/26/2015 11:51:48 AM,Light,4783.743,20.91205,20.48243,0.4296145,0.1061473,3890.1,0.04177061,0.4053674,0.3635968,0.08144767,0.8131918,0.6083241,0.4707985,0,0,530,167,491,180,0,0,,
4421,7,10/26/2015 12:01:48 PM,Light,4950.169,20.91205,20.46842,0.4436309,0.127565,4036.685,0.04155958,0.4178799,0.3763203,0.09888928,0.815464,0.6298537,0.4720203,0,0,374,58,384,78,0,0,,
4421,8,10/26/2015 12:10:48 PM,Light,4767.945,20.91205,20.48359,0.4284602,0.1468035,3947.636,0.04155958,0.4095755,0.3680159,0.1146966,0.8279532,0.6086044,0.4720203,0,0,367,68,480,70,0,0,,
4421,9,10/26/2015 12:20:48 PM,Light,4161.153,20.91205,20.54142,0.3706285,0.1664364,3310.613,0.04160924,0.3496815,0.3080723,0.1306531,0.7956001,0.5267717,0.4728844,0,0,510,14,99,24,0,0,,
4421,10,10/26/2015 12:30:48 PM,Light,3639.318,20.91205,20.58821,0.3238428,0.1835879,2890.9,0.04139821,0.3102321,0.2688339,0.1442887,0.7943521,0.4605635,0.4732037,0,0,47,7,87,13,0,0,,
