Subject,Interval,Date/Time,Light/Dark,Volume O2,O2 In,O2 Out,Delta O2,Accumulated O2,Volume CO2,CO2 In,CO2 Out,Delta CO2,Accumulated CO2,RER,Heat,Flow,Feed Weight 1,Feed Acc. 1,X Total,X Ambulatory,Y Total,Y Ambulatory,Wheel,Wheel Accumulated,Event Log,
4754,1,12/29/2015 11:42:57 AM,Light,4111.552,20.87608,20.47299,0.4030947,0.0001387649,3191.129,0.04418295,0.3724205,0.3282375,0.0001077006,0.7761374,0.4766942,0.3937917,0,0,344,236,202,129,0,0,,
4754,2,12/29/2015 12:00:57 PM,Light,4133.794,20.87608,20.47515,0.4009271,0.03019343,3154.744,0.04507854,0.3670096,0.321931,0.02323779,0.7631595,0.4776668,0.3969328,0,0,2408,1410,1902,899,0,0,,
4754,3,12/29/2015 12:18:57 PM,Light,3627.477,20.87608,20.52348,0.3526043,0.05847472,2782.751,0.04353613,0.3278892,0.2843531,0.04487369,0.7671314,0.4195923,0.3963956,0,0,1472,458,1498,460,0,0,,
4754,4,12/29/2015 12:36:57 PM,Light,2963.134,20.87608,20.58993,0.2861543,0.08248628,2208.722,0.04318783,0.2684935,0.2253057,0.06305792,0.7454008,0.3408197,0.3970891,0,0,1034,250,823,176,0,0,,
4754,5,12/29/2015 12:54:57 PM,Light,2493.393,20.87608,20.63606,0.2400165,0.1023674,1757.725,0.04293906,0.2232781,0.1803391,0.07750801,0.7049531,0.2837708,0.3948154,0,0,82,6,61,10,0,0,,
4754,6,12/29/2015 1:12:57 PM,Light,2561.899,20.87608,20.62945,0.2466325,0.1207951,1917.365,0.04278979,0.2376326,0.1948428,0.09090641,0.7484158,0.2949008,0.3986005,0,0,199,32,242,25,0,0,,
4754,7,12/29/2015 1:30:57 PM,Light,2450.312,20.87608,20.64054,0.2355394,0.1390627,1798.211,0.04194394,0.2249947,0.1830508,0.1044477,0.7338704,0.2809891,0.3979149,0,0,14,3,35,2,0,0,,
4754,8,12/29/2015 1:48:57 PM,Light,2514.171,20.87608,20.63451,0.2415756,0.1571593,1779.296,0.04104834,0.2231538,0.1821054,0.1174874,0.707707,0.2863428,0.3957802,0,0,119,32,114,29,0,0,,
4754,9,12/29/2015 2:06:57 PM,Light,2422.154,20.87608,20.64426,0.2318165,0.1751507,1714.096,0.04005323,0.2147948,0.1747416,0.1302197,0.7076743,0.2758605,0.3973431,0,0,55,10,242,21,0,0,,
4754,10,12/29/2015 2:24:57 PM,Light,3318.895,20.87608,20.55313,0.3229511,0.1960919,2512.415,0.03990397,0.2974761,0.2575722,0.1456388,0.7570035,0.3828922,0.3950965,0,0,898,468,854,318,0,0,,
4754,11,12/29/2015 2:42:57 PM,Light,3455.85,20.87608,20.54509,0.3309881,0.2207882,2537.709,0.03980445,0.2971652,0.2573607,0.1640469,0.7343225,0.3963458,0.3994083,0,0,1208,321,1183,294,0,0,,
4754,12,12/29/2015 3:00:57 PM,Light,2356.366,20.87608,20.65036,0.2257181,0.2419552,1698.992,0.03943129,0.2122697,0.1728384,0.1794755,0.721022,0.2693095,0.3981734,0,0,22,0,64,0,0,0,,
4754,13,12/29/2015 3:18:57 PM,Light,2491.473,20.87608,20.63636,0.2397166,0.2596278,1778.759,0.04005323,0.2220964,0.1820432,0.1921533,0.7139386,0.2842225,0.3957922,0,0,34,9,29,6,0,0,,
4754,14,12/29/2015 3:36:57 PM,Light,2384.482,20.87608,20.64509,0.2309878,0.2773989,1737.084,0.03995372,0.2183648,0.1784111,0.2049678,0.7284952,0.2730563,0.3943834,0,0,274,15,39,11,0,0,,
4754,15,12/29/2015 3:54:57 PM,Light,2289.895,20.87608,20.65769,0.2183891,0.2944354,1613.343,0.03949348,0.2035003,0.1640068,0.217178,0.704549,0.2605832,0.3984664,0,0,115,13,100,11,0,0,,
4754,16,12/29/2015 4:12:57 PM,Light,2946.094,20.87608,20.59053,0.2855521,0.3135316,2218.357,0.03945617,0.2661923,0.2267362,0.2311548,0.7529824,0.3395284,0.3962979,0,0,232,59,209,60,0,0,,
4754,17,12/29/2015 4:31:57 PM,Light,3066.113,20.87608,20.58028,0.2958002,0.3366657,2254.651,0.04079957,0.2710684,0.2302688,0.2483653,0.7353449,0.3517413,0.3966094,0,0,1260,396,998,295,0,0,,
