Interval,Sample #,Date/Time,Light/Dark,Start Time,End Time,Duration (s),Weight (g),Accumulated (g),
1,1,1/13/2016 10:36:56 AM,Light,7/14/1981 2:53:24 PM,7/14/1981 2:58:08 PM,284,-0.12,-0.12,
1,2,1/13/2016 10:37:18 AM,Light,7/14/1981 10:37:00 AM,7/14/1981 10:37:06 AM,6,0.43,0.31,
1,3,1/13/2016 11:04:37 AM,Light,7/14/1981 11:01:02 AM,7/14/1981 11:04:25 AM,203,0.09,0.41,
2,4,1/13/2016 11:14:09 AM,Light,7/14/1981 11:13:04 AM,7/14/1981 11:13:58 AM,54,-0.12,0.28,
2,5,1/13/2016 11:15:24 AM,Light,7/14/1981 11:14:31 AM,7/14/1981 11:15:12 AM,41,-0.04,0.24,
3,6,1/13/2016 11:38:21 AM,Light,7/14/1981 11:35:57 AM,7/14/1981 11:38:09 AM,132,0.09,0.33,
3,7,1/13/2016 11:49:00 AM,Light,7/14/1981 11:47:24 AM,7/14/1981 11:48:49 AM,85,-0.08,0.25,
4,8,1/13/2016 12:00:49 PM,Light,7/14/1981 11:57:53 AM,7/14/1981 12:00:37 PM,164,0.10,0.35,
4,9,1/13/2016 12:22:53 PM,Light,7/14/1981 12:21:23 PM,7/14/1981 12:22:43 PM,80,-0.06,0.29,
5,10,1/13/2016 12:34:11 PM,Light,7/14/1981 12:32:16 PM,7/14/1981 12:33:59 PM,103,0.05,0.34,
5,11,1/13/2016 12:45:13 PM,Light,7/14/1981 12:44:20 PM,7/14/1981 12:45:00 PM,40,0.03,0.38,
6,12,1/13/2016 1:17:06 PM,Light,7/14/1981 1:14:45 PM,7/14/1981 1:16:55 PM,130,-0.06,0.32,
7,13,1/13/2016 1:42:13 PM,Light,7/14/1981 1:41:39 PM,7/14/1981 1:42:03 PM,24,0.07,0.38,
8,14,1/13/2016 1:57:18 PM,Light,7/14/1981 1:54:24 PM,7/14/1981 1:57:05 PM,161,-0.05,0.34,
9,15,1/13/2016 2:18:03 PM,Light,7/14/1981 2:15:57 PM,7/14/1981 2:17:53 PM,116,0.04,0.38,
9,16,1/13/2016 2:42:00 PM,Light,7/14/1981 2:40:42 PM,7/14/1981 2:41:48 PM,66,-0.07,0.31,
10,17,1/13/2016 2:54:08 PM,Light,7/14/1981 2:52:47 PM,7/14/1981 2:53:56 PM,69,0.07,0.38,
10,18,1/13/2016 3:05:07 PM,Light,7/14/1981 3:02:43 PM,7/14/1981 3:04:55 PM,132,-0.04,0.34,
11,19,1/13/2016 3:24:48 PM,Light,7/14/1981 3:21:07 PM,7/14/1981 3:24:35 PM,208,0.18,0.52,
11,20,1/13/2016 3:32:31 PM,Light,7/14/1981 3:32:04 PM,7/14/1981 3:32:19 PM,15,-0.11,0.41,
11,21,1/13/2016 3:38:23 PM,Light,7/14/1981 3:37:09 PM,7/14/1981 3:38:11 PM,62,0.04,0.45,
12,22,1/13/2016 3:50:32 PM,Light,7/14/1981 3:48:12 PM,7/14/1981 3:50:20 PM,128,0.06,0.51,
12,23,1/13/2016 4:02:25 PM,Light,7/14/1981 3:59:56 PM,7/14/1981 4:02:14 PM,138,0.05,0.56,
13,24,1/13/2016 4:14:02 PM,Light,7/14/1981 4:12:14 PM,7/14/1981 4:13:50 PM,96,-0.19,0.37,
13,25,1/13/2016 4:25:55 PM,Light,7/14/1981 4:24:12 PM,7/14/1981 4:25:44 PM,92,0.16,0.53,
13,26,1/13/2016 4:36:41 PM,Light,7/14/1981 4:36:05 PM,7/14/1981 4:36:31 PM,26,0.17,0.70,
14,27,1/13/2016 4:50:02 PM,Light,7/14/1981 4:47:20 PM,7/14/1981 4:49:51 PM,151,-0.18,0.52,
14,28,1/13/2016 5:02:51 PM,Light,7/14/1981 4:58:56 PM,7/14/1981 5:02:41 PM,225,0.11,0.63,
16,29,1/13/2016 5:49:28 PM,Light,7/14/1981 5:46:24 PM,7/14/1981 5:49:16 PM,172,-0.04,0.59,
17,30,1/13/2016 6:09:35 PM,Light,7/14/1981 6:08:02 PM,7/14/1981 6:09:23 PM,81,-0.05,0.54,
17,31,1/13/2016 6:13:10 PM,Light,7/14/1981 6:11:52 PM,7/14/1981 6:13:00 PM,68,0.05,0.59,
17,32,1/13/2016 6:18:46 PM,Light,7/14/1981 6:14:54 PM,7/14/1981 6:18:36 PM,222,0.14,0.73,
18,33,1/13/2016 6:35:58 PM,Light,7/14/1981 6:31:09 PM,7/14/1981 6:35:46 PM,277,-0.22,0.51,
18,34,1/13/2016 6:38:41 PM,Light,7/14/1981 6:36:07 PM,7/14/1981 6:38:31 PM,144,0.17,0.68,
18,35,1/13/2016 6:47:54 PM,Light,7/14/1981 6:46:39 PM,7/14/1981 6:47:44 PM,65,0.20,0.88,
18,36,1/13/2016 6:54:47 PM,Light,7/14/1981 6:49:03 PM,7/14/1981 6:54:34 PM,331,-0.13,0.75,
19,37,1/13/2016 7:05:34 PM,Dark,7/14/1981 7:04:44 PM,7/14/1981 7:05:24 PM,40,0.08,0.83,
