Interval,Sample #,Date/Time,Light/Dark,Start Time,End Time,Duration (s),Weight (g),Accumulated (g),
5,1,8/27/2015 2:09:03 PM,Light,2/25/1981 2:05:28 PM,2/25/1981 2:08:52 PM,204,0.06,0.06,
10,2,8/27/2015 2:24:42 PM,Light,2/25/1981 2:24:26 PM,2/25/1981 2:24:31 PM,5,0.04,0.10,
10,3,8/27/2015 2:27:16 PM,Light,2/25/1981 2:26:53 PM,2/25/1981 2:27:05 PM,12,0.09,0.19,
11,4,8/27/2015 2:27:55 PM,Light,2/25/1981 2:27:29 PM,2/25/1981 2:27:45 PM,16,-0.05,0.14,
11,5,8/27/2015 2:31:24 PM,Light,2/25/1981 2:28:03 PM,2/25/1981 2:31:14 PM,191,-0.12,0.01,
12,6,8/27/2015 2:32:20 PM,Light,2/25/1981 2:32:06 PM,2/25/1981 2:32:09 PM,3,0.16,0.18,
14,7,8/27/2015 2:38:25 PM,Light,2/25/1981 2:34:40 PM,2/25/1981 2:38:14 PM,214,-0.06,0.11,
16,8,8/27/2015 2:45:59 PM,Light,2/25/1981 2:41:46 PM,2/25/1981 2:45:49 PM,243,0.07,0.18,
17,9,8/27/2015 2:49:13 PM,Light,2/25/1981 2:48:56 PM,2/25/1981 2:49:02 PM,6,-0.06,0.13,
19,10,8/27/2015 2:53:40 PM,Light,2/25/1981 2:49:55 PM,2/25/1981 2:53:29 PM,214,-0.05,0.07,
23,11,8/27/2015 3:09:19 PM,Light,2/25/1981 3:04:53 PM,2/25/1981 3:09:09 PM,256,0.07,0.14,
24,12,8/27/2015 3:10:50 PM,Light,2/25/1981 3:09:56 PM,2/25/1981 3:10:40 PM,44,0.06,0.20,
