Oxymax CSV File 

CSV Generation Date,10/12/2015 10:23:27 AM 
Experiment Started,10/7/2015 3:39:16 PM 
Data Filename,C:\Users\Clams\Desktop\Data\BridgesLab\2015-10-07 mTSC-HFD cont & C57BL6J-Rapa2\2015-10-07-2.CDTA

Group/Cage,0122
O2 Calibration Date,10/7/2015 3:31:23 PM
CO2 Calibration Date,10/7/2015 3:37:33 PM
Subject ID,4563
Subject Mass (G), 26.47 

Reference Settle Time (s), 55 
Reference Measure Time (s), 5 
Cage Settle Time (s), 55 
Cage Measure Time (s), 5 
Reference Method,EVRYNN=16
Heat Calculation Method,STD_0


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,CHAN,DATE/TIME,VO2,O2IN,O2OUT,DO2,ACCO2,VCO2,CO2IN,CO2OUT,DCO2,ACCCO2,RER,HEAT,FLOW,STATUS1,FEED1,FEED1 ACC,XTOT,XAMB,YTOT,YAMB,WHEEL,WHEEL ACC,ENCLOSURE TEMP,ENCLOSURE SETPOINT,
#,,,ml/kg/hr,%,%,,l,ml/kg/hr,%,%,,l,,kcal/hr,LPM,,GRAMS,GRAMS,COUNTS,COUNTS,COUNTS,COUNTS,COUNTS,COUNTS,degC,degC,
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
1,0122,10/7/2015 4:03:21 PM ,5160,20.921,20.433,0.488,0.0,4238,0.041,0.457,0.416,0.0,0.821,0.7,0.45,UNSTABLE / OPEN,0.00,0.00,2696,1623,2447,1320,0,0,25.2,25.0,
2,0122,10/7/2015 4:36:21 PM ,4480,20.921,20.491,0.430,0.1,3891,0.039,0.423,0.384,0.1,0.869,0.6,0.45,UNSTABLE / OPEN,0.00,0.00,3201,1576,2422,1111,0,0,25.2,25.0,
3,0122,10/7/2015 5:09:21 PM ,4577,20.921,20.488,0.433,0.1,3896,0.039,0.420,0.381,0.1,0.851,0.6,0.45,UNSTABLE / OPEN,0.00,0.00,1243,372,951,229,0,0,25.6,25.0,
4,0122,10/7/2015 5:42:21 PM ,3156,20.921,20.619,0.303,0.2,2755,0.039,0.310,0.271,0.2,0.873,0.4,0.45,UNSTABLE / OPEN,0.00,0.00,886,447,735,397,0,0,25.3,25.0,
5,0122,10/7/2015 6:15:21 PM ,4574,20.921,20.482,0.439,0.2,4217,0.039,0.451,0.411,0.2,0.922,0.6,0.45,UNSTABLE / OPEN,0.00,0.00,911,314,770,226,0,0,25.0,25.0,
6,0122,10/7/2015 6:48:21 PM ,4879,20.921,20.445,0.476,0.3,4544,0.040,0.490,0.450,0.3,0.931,0.6,0.45,UNSTABLE / OPEN,0.00,0.00,2097,1141,1735,906,0,0,25.4,25.0,
7,0122,10/7/2015 7:20:21 PM ,5154,20.921,20.420,0.501,0.4,4743,0.040,0.509,0.469,0.3,0.920,0.7,0.45,UNSTABLE / OPEN,0.00,0.00,2874,1651,2526,1463,0,0,25.6,25.0,
8,0122,10/7/2015 7:53:21 PM ,4968,20.921,20.438,0.483,0.5,4677,0.040,0.501,0.461,0.4,0.941,0.7,0.45,UNSTABLE / OPEN,0.00,0.00,3099,1844,2822,1663,0,0,25.1,25.0,
9,0122,10/7/2015 8:26:21 PM ,5224,20.921,20.413,0.509,0.5,4987,0.040,0.530,0.490,0.5,0.955,0.7,0.45,UNSTABLE / OPEN,0.00,0.00,3500,2049,2517,1393,0,0,25.3,25.0,
10,0122,10/7/2015 8:59:21 PM ,4918,20.921,20.441,0.480,0.6,4576,0.040,0.493,0.453,0.6,0.931,0.6,0.45,UNSTABLE / OPEN,0.00,0.00,3188,1757,2250,1042,0,0,25.6,25.0,
11,0122,10/7/2015 9:32:21 PM ,4627,20.921,20.469,0.453,0.7,4426,0.040,0.477,0.437,0.6,0.956,0.6,0.45,UNSTABLE / OPEN,0.00,0.00,2611,1510,1965,1113,0,0,25.2,25.0,
12,0122,10/7/2015 10:05:21 PM ,2865,20.921,20.645,0.276,0.7,2566,0.040,0.293,0.253,0.7,0.896,0.4,0.45,UNSTABLE / OPEN,0.00,0.00,1165,223,606,85,0,0,25.6,25.0,
13,0122,10/7/2015 10:38:21 PM ,4719,20.921,20.461,0.460,0.8,4480,0.040,0.482,0.442,0.7,0.949,0.6,0.45,UNSTABLE / OPEN,0.00,0.00,2179,1309,1504,809,0,0,25.2,25.0,
14,0122,10/7/2015 11:11:21 PM ,4601,20.921,20.469,0.453,0.9,4372,0.040,0.475,0.435,0.8,0.950,0.6,0.44,UNSTABLE / OPEN,0.00,0.00,3131,1901,2330,1279,0,0,25.5,25.0,
15,0122,10/7/2015 11:44:21 PM ,4499,20.921,20.479,0.442,0.9,4265,0.040,0.463,0.423,0.8,0.948,0.6,0.44,UNSTABLE / OPEN,0.00,0.00,2319,1377,1808,1026,0,0,25.1,25.0,
16,0122,10/8/2015 12:17:21 AM ,2870,20.921,20.643,0.279,1.0,2625,0.039,0.299,0.259,0.9,0.915,0.4,0.45,UNSTABLE / OPEN,0.00,0.00,937,330,379,151,0,0,25.5,25.0,
17,0122,10/8/2015 12:50:21 AM ,2892,20.921,20.640,0.281,1.0,2592,0.039,0.296,0.257,0.9,0.896,0.4,0.44,UNSTABLE / OPEN,0.00,0.00,290,30,28,1,0,0,25.2,25.0,
18,0122,10/8/2015 1:23:21 AM ,2886,20.921,20.644,0.277,1.1,2532,0.039,0.288,0.250,1.0,0.878,0.4,0.45,UNSTABLE / OPEN,0.00,0.00,501,141,149,88,0,0,25.5,25.0,
19,0122,10/8/2015 1:56:21 AM ,3333,20.921,20.601,0.320,1.1,2911,0.039,0.326,0.287,1.0,0.873,0.4,0.45,UNSTABLE / OPEN,0.00,0.00,672,77,247,22,0,0,25.0,25.0,
20,0122,10/8/2015 2:29:21 AM ,2927,20.921,20.644,0.277,1.2,2396,0.039,0.274,0.236,1.1,0.819,0.4,0.45,UNSTABLE / OPEN,0.00,0.00,632,44,24,8,0,0,25.4,25.0,
21,0122,10/8/2015 3:02:21 AM ,4332,20.921,20.503,0.419,1.2,3841,0.039,0.419,0.380,1.1,0.887,0.6,0.45,UNSTABLE / OPEN,0.00,0.00,1710,675,1031,339,0,0,25.5,25.0,
22,0122,10/8/2015 3:35:21 AM ,4469,20.921,20.493,0.428,1.3,3966,0.039,0.428,0.389,1.2,0.887,0.6,0.45,UNSTABLE / OPEN,0.00,0.00,2402,1188,1561,774,0,0,25.3,25.0,
23,0122,10/8/2015 4:07:21 AM ,4633,20.921,20.473,0.448,1.3,4093,0.039,0.444,0.405,1.2,0.883,0.6,0.45,UNSTABLE / OPEN,0.00,0.00,2121,1118,1887,777,0,0,25.6,25.0,
24,0122,10/8/2015 4:40:21 AM ,4226,20.921,20.515,0.406,1.4,3657,0.039,0.401,0.362,1.3,0.865,0.5,0.45,UNSTABLE / OPEN,0.00,0.00,2112,1034,1914,818,0,0,25.2,25.0,
25,0122,10/8/2015 5:13:21 AM ,2402,20.921,20.695,0.226,1.4,1895,0.040,0.226,0.187,1.3,0.789,0.3,0.45,UNSTABLE / OPEN,0.00,0.00,168,13,137,17,0,0,25.5,25.0,
26,0122,10/8/2015 5:46:21 AM ,2610,20.921,20.677,0.244,1.5,1969,0.040,0.234,0.194,1.3,0.754,0.3,0.45,UNSTABLE / OPEN,0.00,0.00,115,10,10,2,0,0,25.2,25.0,
27,0122,10/8/2015 6:19:21 AM ,4614,20.921,20.488,0.434,1.5,3603,0.040,0.395,0.355,1.4,0.781,0.6,0.45,UNSTABLE / OPEN,0.00,0.00,1485,414,911,345,0,0,25.2,25.0,
28,0122,10/8/2015 6:52:21 AM ,3896,20.921,20.552,0.369,1.6,3164,0.040,0.352,0.312,1.4,0.812,0.5,0.45,UNSTABLE / OPEN,0.00,0.00,2465,1283,1712,692,0,0,25.4,25.0,
29,0122,10/8/2015 7:25:21 AM ,2878,20.921,20.656,0.265,1.6,2133,0.041,0.248,0.207,1.5,0.741,0.4,0.45,UNSTABLE / OPEN,0.00,0.00,679,26,32,3,0,0,25.7,25.0,
30,0122,10/8/2015 7:58:21 AM ,2743,20.921,20.668,0.253,1.7,2077,0.041,0.243,0.202,1.5,0.757,0.3,0.45,UNSTABLE / OPEN,0.00,0.00,1307,151,11,3,0,0,25.4,25.0,
31,0122,10/8/2015 8:31:21 AM ,3043,20.921,20.639,0.282,1.7,2310,0.042,0.267,0.226,1.5,0.759,0.4,0.45,UNSTABLE / OPEN,0.00,0.00,818,11,2,0,0,0,25.1,25.0,
32,0122,10/8/2015 9:04:21 AM ,2802,20.921,20.662,0.259,1.8,2064,0.041,0.243,0.202,1.6,0.736,0.4,0.45,UNSTABLE / OPEN,0.00,0.00,795,29,9,5,0,0,25.1,25.0,
33,0122,10/8/2015 9:37:21 AM ,4621,20.921,20.490,0.431,1.8,3525,0.041,0.387,0.346,1.6,0.763,0.6,0.45,UNSTABLE / OPEN,0.00,0.00,2048,865,1576,614,0,0,25.5,25.0,
34,0122,10/8/2015 10:10:21 AM ,3173,20.921,20.627,0.294,1.9,2375,0.043,0.275,0.233,1.6,0.749,0.4,0.45,UNSTABLE / OPEN,0.00,0.00,1370,665,841,329,0,0,25.2,25.0,
35,0122,10/8/2015 10:43:21 AM ,2966,20.921,20.648,0.273,1.9,2169,0.043,0.255,0.212,1.7,0.731,0.4,0.45,UNSTABLE / OPEN,0.00,0.00,721,44,14,3,0,0,25.2,25.0,
36,0122,10/8/2015 11:16:21 AM ,4043,20.921,20.542,0.379,2.0,3118,0.043,0.350,0.307,1.7,0.771,0.5,0.45,UNSTABLE / OPEN,0.00,0.00,1391,366,605,137,0,0,25.6,25.0,
37,0122,10/8/2015 11:49:21 AM ,2708,20.921,20.668,0.254,2.0,2091,0.042,0.248,0.206,1.8,0.772,0.3,0.45,UNSTABLE / OPEN,0.00,0.00,1904,857,899,513,0,0,25.2,25.0,
38,0122,10/8/2015 12:22:21 PM ,2996,20.921,20.642,0.279,2.1,2334,0.042,0.270,0.228,1.8,0.779,0.4,0.45,UNSTABLE / OPEN,0.00,0.00,798,32,25,2,0,0,25.3,25.0,
39,0122,10/8/2015 12:54:21 PM ,3564,20.921,20.590,0.332,2.1,2817,0.041,0.315,0.274,1.8,0.790,0.5,0.45,UNSTABLE / OPEN,0.00,0.00,1258,210,184,54,0,0,25.7,25.0,
40,0122,10/8/2015 1:27:21 PM ,2731,20.921,20.670,0.251,2.2,1964,0.040,0.233,0.192,1.9,0.719,0.3,0.45,UNSTABLE / OPEN,0.00,0.00,765,24,11,1,0,0,25.3,25.0,
41,0122,10/8/2015 2:00:21 PM ,2835,20.921,20.659,0.262,2.2,2131,0.040,0.248,0.208,1.9,0.752,0.4,0.45,UNSTABLE / OPEN,0.00,0.00,815,24,12,2,0,0,25.4,25.0,
42,0122,10/8/2015 2:33:21 PM ,3122,20.921,20.632,0.290,2.2,2443,0.040,0.277,0.238,1.9,0.782,0.4,0.45,UNSTABLE / OPEN,0.00,0.00,906,46,18,1,0,0,25.6,25.0,
43,0122,10/8/2015 3:06:21 PM ,3797,20.921,20.563,0.359,2.3,3176,0.039,0.350,0.311,2.0,0.836,0.5,0.45,UNSTABLE / OPEN,0.00,0.00,2954,1380,1208,492,0,0,25.2,25.0,
44,0122,10/8/2015 3:39:21 PM ,2577,20.921,20.681,0.240,2.3,2012,0.038,0.235,0.196,2.0,0.781,0.3,0.45,UNSTABLE / OPEN,0.00,0.00,934,66,83,5,0,0,25.5,25.0,
