Interval,Sample #,Date/Time,Light/Dark,Start Time,End Time,Duration (s),Weight (g),Accumulated (g),
1,1,11/30/2015 4:08:19 PM,Light,11/30/2015 4:05:40 PM,11/30/2015 4:08:08 PM,148,-0.04,-0.04,
1,2,11/30/2015 4:17:58 PM,Light,11/30/2015 4:17:43 PM,11/30/2015 4:17:48 PM,5,-0.10,-0.14,
1,3,11/30/2015 4:27:25 PM,Light,11/30/2015 4:18:10 PM,11/30/2015 4:27:15 PM,545,0.15,0.00,
2,4,11/30/2015 4:37:18 PM,Light,11/30/2015 4:27:44 PM,11/30/2015 4:37:07 PM,563,-0.06,-0.06,
2,5,11/30/2015 4:38:15 PM,Light,11/30/2015 4:37:47 PM,11/30/2015 4:38:04 PM,17,0.09,0.03,
2,6,11/30/2015 4:39:37 PM,Light,11/30/2015 4:39:22 PM,11/30/2015 4:39:26 PM,4,-0.03,0.00,
2,7,11/30/2015 4:40:08 PM,Light,11/30/2015 4:39:38 PM,11/30/2015 4:39:56 PM,18,0.03,0.03,
2,8,11/30/2015 4:47:24 PM,Light,11/30/2015 4:41:49 PM,11/30/2015 4:47:13 PM,324,-0.10,-0.07,
2,9,11/30/2015 4:49:00 PM,Light,11/30/2015 4:47:25 PM,11/30/2015 4:48:49 PM,84,0.08,0.01,
3,10,11/30/2015 4:58:57 PM,Light,11/30/2015 4:49:00 PM,11/30/2015 4:58:46 PM,586,0.04,0.05,
3,11,11/30/2015 5:00:56 PM,Light,11/30/2015 4:59:03 PM,11/30/2015 5:00:45 PM,102,-0.17,-0.12,
3,12,11/30/2015 5:01:12 PM,Light,11/30/2015 5:00:57 PM,11/30/2015 5:01:01 PM,4,0.05,-0.06,
3,13,11/30/2015 5:04:58 PM,Light,11/30/2015 5:01:12 PM,11/30/2015 5:04:47 PM,215,0.11,0.05,
3,14,11/30/2015 5:07:14 PM,Light,11/30/2015 5:04:58 PM,11/30/2015 5:07:03 PM,125,-0.05,0.00,
3,15,11/30/2015 5:08:47 PM,Light,11/30/2015 5:08:12 PM,11/30/2015 5:08:37 PM,25,0.05,0.05,
3,16,11/30/2015 5:09:26 PM,Light,11/30/2015 5:09:12 PM,11/30/2015 5:09:15 PM,3,-0.04,0.00,
